underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPY,141.62,*,SYH070317C00160000,,call,03/17/2007,12/29/2006,160,0.05,0,0.05,0,3720,0.0808,0.0012,0.0007,-0.0551,0.2553,SYHCD
SPY,141.62,*,SWV070317P00060000,,put,03/17/2007,12/29/2006,60,0,0,0.05,0,0,0.1969,0,0,0,0,SWVOH
SPY,141.62,*,SWV070317P00065000,,put,03/17/2007,12/29/2006,65,0,0,0.05,0,0,0.1969,0,0,0,0,SWVOM
SPY,141.62,*,SZC070317P00070000,,put,03/17/2007,12/29/2006,70,0.05,0,0.05,0,1,0.1969,0,0,0,0,SZCOR
SPY,141.62,*,SZC070317P00075000,,put,03/17/2007,12/29/2006,75,0.05,0,0.05,0,25,0.1969,0,0,0,0,SZCOW
SPY,141.62,*,SZC070317P00080000,,put,03/17/2007,12/29/2006,80,0.05,0,0.05,0,361,0.1969,0,0,0,0,SZCOB
SPY,141.62,*,SZC070317P00085000,,put,03/17/2007,12/29/2006,85,0.1,0,0.05,0,1002,0.1969,0,0,0,0,SZCOG
SPY,141.62,*,SZC070317P00088000,,put,03/17/2007,12/29/2006,88,0.1,0,0.05,0,1014,0.1969,0,0,0,0,SZCOJ
SPY,141.62,*,SZC070317P00089000,,put,03/17/2007,12/29/2006,89,0.1,0,0.05,0,393,0.1969,0,0,0,0,SZCOK
SPY,141.62,*,SWG070317P00090000,,put,03/17/2007,12/29/2006,90,0.1,0,0.05,0,1122,0.1969,0,0,0,0,SWGOL
SPY,141.62,*,SWG070317P00091000,,put,03/17/2007,12/29/2006,91,0,0,0.05,0,1257,0.1969,0,0,0,0.0001,SWGOM
SPY,141.62,*,SWG070317P00092000,,put,03/17/2007,12/29/2006,92,0.1,0,0.05,0,1455,0.1969,0,0,-0.0001,0.0002,SWGON
SPY,141.62,*,SWG070317P00093000,,put,03/17/2007,12/29/2006,93,0,0,0.05,0,270,0.1969,0,0,-0.0001,0.0003,SWGOO
SPY,141.62,*,SWG070317P00094000,,put,03/17/2007,12/29/2006,94,0,0,0.05,0,2060,0.1969,0,0,-0.0002,0.0005,SWGOP
SPY,141.62,*,SWG070317P00095000,,put,03/17/2007,12/29/2006,95,0.1,0,0.05,0,1183,0.1969,0,0,-0.0004,0.0009,SWGOQ
SPY,141.62,*,SWG070317P00096000,,put,03/17/2007,12/29/2006,96,0,0,0.05,0,1492,0.1969,0,0,-0.0006,0.0014,SWGOR
SPY,141.62,*,SWG070317P00097000,,put,03/17/2007,12/29/2006,97,0,0,0.05,0,1608,0.1969,0,0,-0.0011,0.0024,SWGOS
SPY,141.62,*,SWG070317P00098000,,put,03/17/2007,12/29/2006,98,0,0,0.05,0,764,0.1969,0,0,-0.0017,0.0038,SWGOT
SPY,141.62,*,SWG070317P00099000,,put,03/17/2007,12/29/2006,99,0.05,0,0.05,0,1042,0.1969,0,0,-0.0027,0.0061,SWGOU
SPY,141.62,*,SWG070317P00100000,,put,03/17/2007,12/29/2006,100,0,0,0.05,0,885,0.1969,0,0,-0.0042,0.0096,SWGOV
SPY,141.62,*,SWG070317P00101000,,put,03/17/2007,12/29/2006,101,0,0,0.05,0,1836,0.1969,-0.0001,0,-0.0065,0.0147,SWGOW
SPY,141.62,*,SWG070317P00102000,,put,03/17/2007,12/29/2006,102,0.05,0,0.05,0,3649,0.1969,-0.0001,0,-0.0099,0.0223,SWGOX
SPY,141.62,*,SWG070317P00103000,,put,03/17/2007,12/29/2006,103,0.05,0,0.05,0,1531,0.1969,-0.0001,0,-0.0147,0.0332,SWGOY
SPY,141.62,*,SWG070317P00104000,,put,03/17/2007,12/29/2006,104,0.05,0,0.05,0,2002,0.1969,-0.0002,0.0001,-0.0215,0.0487,SWGOZ
SPY,141.62,*,SWG070317P00105000,,put,03/17/2007,12/29/2006,105,0.05,0,0.05,0,5072,0.1969,-0.0003,0.0001,-0.031,0.0704,SWGOA
SPY,141.62,*,SWG070317P00106000,,put,03/17/2007,12/29/2006,106,0.05,0,0.1,0,1187,0.1969,-0.0004,0.0001,-0.0442,0.1003,SWGOB
SPY,141.62,*,SWG070317P00107000,,put,03/17/2007,12/29/2006,107,0.05,0,0.1,300,1870,0.1969,-0.0006,0.0002,-0.0619,0.1409,SWGOC
SPY,141.62,*,SWG070317P00108000,,put,03/17/2007,12/29/2006,108,0.05,0,0.1,340,1041,0.1969,-0.0009,0.0002,-0.0857,0.1952,SWGOD
SPY,141.62,*,SWG070317P00109000,,put,03/17/2007,12/29/2006,109,0.05,0,0.1,500,580,0.1969,-0.0012,0.0003,-0.1169,0.2669,SWGOE
SPY,141.62,*,SPY070317P00110000,,put,03/17/2007,12/29/2006,110,0.1,0,0.1,0,1042,0.1969,-0.0017,0.0004,-0.1575,0.3603,SPYOF
SPY,141.62,*,SPY070317P00111000,,put,03/17/2007,12/29/2006,111,0.1,0.05,0.1,0,432,0.1969,-0.0024,0.0006,-0.2095,0.48,SPYOG
SPY,141.62,*,SPY070317P00112000,,put,03/17/2007,12/29/2006,112,0.1,0.05,0.1,30,1394,0.1969,-0.0032,0.0008,-0.2752,0.6317,SPYOH
SPY,141.62,*,SPY070317P00113000,,put,03/17/2007,12/29/2006,113,0.1,0.05,0.1,0,6329,0.1969,-0.0043,0.001,-0.357,0.8214,SPYOI
SPY,141.62,*,SPY070317P00114000,,put,03/17/2007,12/29/2006,114,0.15,0.05,0.15,0,652,0.1969,-0.0057,0.0013,-0.4577,1.0554,SPYOJ
SPY,141.62,*,SPY070317P00115000,,put,03/17/2007,12/29/2006,115,0.1,0.05,0.15,0,6237,0.1969,-0.0074,0.0016,-0.58,1.3406,SPYOK
SPY,141.62,*,SPY070317P00116000,,put,03/17/2007,12/29/2006,116,0.2,0.1,0.15,0,3845,0.1969,-0.0097,0.002,-0.7267,1.6838,SPYOL
SPY,141.62,*,SPY070317P00117000,,put,03/17/2007,12/29/2006,117,0.1,0.1,0.15,2,2479,0.1969,-0.0124,0.0025,-0.9005,2.0918,SPYOM
SPY,141.62,*,SPY070317P00118000,,put,03/17/2007,12/29/2006,118,0.15,0.1,0.2,0,2611,0.1969,-0.0157,0.0031,-1.1037,2.5711,SPYON
SPY,141.62,*,RQQ070317P00119000,,put,03/17/2007,12/29/2006,119,0.25,0.15,0.3,0,795,0.1969,-0.0198,0.0037,-1.3385,3.1273,RQQOO
SPY,141.62,*,RQQ070317P00120000,,put,03/17/2007,12/29/2006,120,0,0.2,0.3,0,154,0.1969,-0.0247,0.0045,-1.6065,3.7652,RQQOP
SPY,141.62,*,RQQ070317P00121000,,put,03/17/2007,12/29/2006,121,0,0.2,0.35,0,95,0.1969,-0.0305,0.0054,-1.9088,4.4884,RQQOQ
